ObjectName,ObjectID,ObjectCategory,GtCategory,Planarity,Scatter,Linearity,MinHeight,MaxHeight,centroid_x,centroid_y,centroid_z,Volume,BiggestArea,Orientation,HueMean,SatMean,ValMean,HueStdv,SatStdv,ValStdv,HueHist0,HueHist1,HueHist2,HueHist3,HueHist4,ValHist0,ValHist1,ValHist2,ValHist3,ValHist4,SatHist0,SatHist1,SatHist2,SatHist3,SatHist4
closet_0,1286,closet,22,0.309894,0.562976,0.189518,7.98702e-06,1.62687,-0.430699,0.99447,2.29197,1.00526,1.93792,88.958,130.621,0.106229,0.496121,106.399,0.0970635,0.265559,0.511928,0.0708047,0.131836,0.179664,0.105767,0.172382,0.246335,0.207342,0.199472,0.174468,0.844605,0.147873,0.00448946,0.000953202,0.00207998
shelves_0,1287,shelves,57,0.355388,0.543264,0.137202,0.419427,1.62155,0.566694,0.99351,1.76907,0.586805,1.39903,88.5902,159.967,0.123518,0.531606,110.675,0.147976,0.254653,0.395454,0.0322213,0.0908723,0.373609,0.107843,0.126989,0.19986,0.283135,0.207448,0.182568,0.850297,0.0991205,0.0217969,0.0200531,0.0087326
shelves_1,1288,shelves,57,0.149041,0.509154,0.18921,0.270501,0.641543,1.0918,0.518378,2.05001,0.0626452,0.193083,48.1678,204.769,0.3696,0.148784,68.6201,0.21572,0.119874,0.113324,0.027531,0.136519,0.700821,0.0218059,0.77188,0.177057,0.0448748,0.00530415,0.000884024,0.249169,0.335466,0.280657,0.100526,0.0341823
door_0,1289,door,23,0.119937,0.8755,0.753282,0.0332036,1.9171,-0.514609,0.861564,0.591665,0.447525,1.77135,88.2885,33.9972,0.722208,0.199496,67.2797,0.2453,0.101917,0.950579,0.000106779,0.000284743,0.00761688,0.0414123,0.515492,0.46778,0.0136677,0.00177964,0.00128134,0.0422132,0.102312,0.131978,0.211351,0.512146
window_0,1290,window,5,0.359065,0.609154,0.234198,0.937503,1.92181,0.0289174,1.41912,4.06097,0.621829,1.28084,82.9372,157.952,0.159769,0.400383,110.025,0.146628,0.284964,0.405189,0.0462573,0.0713717,0.379781,0.0974004,0.285152,0.356597,0.117723,0.100204,0.140323,0.72997,0.211258,0.0407267,0.00983269,0.00821228
wall_0,1291,wall,13,0.277396,0.714022,0.432335,1.13249e-05,2.32933,-0.00637223,1.11568,4.02626,2.80517,7.63843,87.43,83.8319,0.32144,0.341051,74.7387,0.259958,0.26455,0.766962,0.0678281,0.048499,0.0880071,0.0287037,0.440701,0.220895,0.122909,0.142929,0.0725649,0.440509,0.18161,0.19433,0.149171,0.0343806
wall_1,1292,wall,13,0.121986,0.876801,0.754209,0.0311921,2.1563,-0.872404,1.08139,2.27275,1.37916,6.24438,89.2875,62.6722,0.165416,0.645524,64.1085,0.166258,0.238765,0.854045,0.0376807,0.0499589,0.0348341,0.0234812,0.0648489,0.116453,0.194616,0.28278,0.341302,0.653172,0.263593,0.0615367,0.0151405,0.00655729
wall_2,1293,wall,13,0.0749836,0.9119,0.830358,2.75373e-05,2.2999,0.806137,1.15974,4.15925,0.657024,1.59168,86.4546,87.2264,0.269433,0.400244,71.7224,0.266994,0.278282,0.719276,0.0884074,0.102185,0.0625664,0.0275649,0.364083,0.190318,0.113924,0.248699,0.0829753,0.547616,0.14036,0.150593,0.129235,0.0321952
wall_3,1294,wall,13,0.331779,0.665934,0.333011,-0.00864279,2.30823,1.77549,1.24726,3.13578,2.40756,8.13586,84.2343,107.121,0.0946372,0.669114,95.2081,0.0980199,0.196613,0.612426,0.113391,0.0512164,0.161181,0.0617858,0.0274729,0.0968197,0.139488,0.475879,0.260341,0.896926,0.0883149,0.00808652,0.00535702,0.00131532
wall_4,1295,wall,13,0.357868,0.639187,0.279847,0.127777,2.06051,1.42585,1.06865,1.85486,0.865188,3.69354,88.0991,120.758,0.0871969,0.746991,115.608,0.100791,0.182503,0.613221,0.0315867,0.0459272,0.176626,0.132639,0.0223938,0.0466666,0.0806081,0.392406,0.457925,0.897483,0.0880491,0.00761529,0.00472365,0.0021287
wall_5,1296,wall,13,0.373255,0.626303,0.252826,0.675641,1.31933,0.261835,0.962525,1.17959,0.0469861,0.482884,89.9008,100.747,0.100641,0.615806,127.043,0.0858315,0.255031,0.764334,0.00483344,0.00292584,0.0221565,0.20575,0.0352132,0.295181,0.00929954,0.364093,0.296213,0.814248,0.184908,0.000818462,0,2.57783e-05
floor_0,1297,floor,14,0.254884,0.744222,0.488891,-0.11347,0.0494984,0.570686,-0.00605983,3.30162,1.9533,11.8106,0.740189,53.988,0.490585,0.0712248,84.1227,0.316958,0.0655181,0.896546,0.00260997,0.0047432,0.0368386,0.0592618,0.970369,0.029445,0.000169689,1.61608e-05,0,0.214252,0.148114,0.248982,0.206374,0.182278
ceiling_0,1298,ceiling,53,0.119895,0.875285,0.752981,2.14922,2.32933,0.697381,2.21689,3.81337,0.734403,3.54817,0.969952,141.548,0.0896416,0.501541,71.8405,0.0950397,0.164144,0.289398,0.17076,0.40984,0.116136,0.013866,0.0366392,0.239018,0.466905,0.228634,0.0288046,0.95621,0.0259599,0.00638893,0.00713508,0.00430592
door_0,1300,door,23,0.238791,0.756484,0.51533,-0.0599737,1.85707,0.395128,0.930343,2.72404,0.41563,1.79606,88.791,77.6031,0.52632,0.289745,103.408,0.317519,0.226636,0.788301,0.00593687,0.0131125,0.117251,0.0753992,0.465306,0.279657,0.14309,0.0728574,0.0390897,0.242017,0.147697,0.154854,0.181244,0.274188
door_1,1301,door,23,0.253718,0.743278,0.488058,0.000110984,1.91705,1.1172,1.05295,4.80879,0.311958,1.8258,89.4225,52.9746,0.362715,0.363592,70.9963,0.259101,0.220751,0.883243,0.028207,0.0223424,0.0292547,0.0369527,0.258031,0.37464,0.230792,0.0714912,0.0650458,0.328486,0.281057,0.197369,0.119125,0.0739623
door_2,1302,door,23,0.164755,0.816002,0.641626,-0.0526668,1.92289,2.12886,0.967486,4.97464,1.03951,1.69937,83.1817,62.4986,0.510239,0.380111,84.0242,0.326867,0.253778,0.832058,0.0168877,0.0476412,0.060065,0.0433484,0.29063,0.322608,0.221588,0.0636828,0.101491,0.25964,0.125499,0.157619,0.200194,0.257049
door_3,1303,door,23,0.183976,0.792656,0.596997,0.000128686,1.91688,2.85705,0.946676,4.39944,0.779749,2.21769,87.0554,54.2466,0.489311,0.317821,64.2467,0.291796,0.192612,0.889668,0.020019,0.0391909,0.0267445,0.0243775,0.326427,0.36616,0.233267,0.0532793,0.0208663,0.218655,0.187211,0.210803,0.201754,0.181578
door_4,1304,door,23,0.167814,0.820765,0.64724,0.0414619,1.91484,2.60682,0.99561,3.54322,0.37013,1.52631,86.036,48.5098,0.516682,0.329653,57.307,0.301916,0.203243,0.933782,0.00489099,0.0085117,0.0335283,0.0192874,0.304987,0.431626,0.164522,0.0584154,0.04045,0.223612,0.142331,0.191397,0.216413,0.226247
door_5,1305,door,23,0.207388,0.787786,0.577985,0.420652,1.37907,0.483369,0.928972,0.57545,0.1965,0.858157,88.6358,90.8889,0.3614,0.331688,106.757,0.272228,0.250227,0.723463,0.0428366,0.0326626,0.0991463,0.101891,0.436526,0.273162,0.0709915,0.160216,0.059105,0.366617,0.196656,0.218162,0.154474,0.0640913
wall_0,1306,wall,13,0.080891,0.918838,0.837812,3.15905e-06,2.3146,0.474862,1.06266,2.93161,2.67054,11.5986,89.6184,102.132,0.192242,0.525659,89.382,0.25411,0.250185,0.617116,0.0695595,0.116642,0.166382,0.0303006,0.123273,0.216445,0.242092,0.256556,0.161634,0.749551,0.0883129,0.0525734,0.0481653,0.0613978
wall_1,1307,wall,13,0.163745,0.834247,0.669497,9.41753e-06,2.18908,1.11024,0.972185,2.02977,2.21709,8.59603,89.0465,99.188,0.213897,0.549983,92.4992,0.259011,0.260721,0.651902,0.0548521,0.115989,0.132934,0.0443229,0.121151,0.183095,0.235621,0.256117,0.204016,0.663129,0.146436,0.0719551,0.0633487,0.0551315
wall_2,1308,wall,13,0.420531,0.561646,0.132203,-0.0408062,2.30091,2.00685,1.0681,4.96066,2.85401,5.58463,82.0284,89.9411,0.302007,0.524298,89.8791,0.326236,0.286959,0.657819,0.0520013,0.168835,0.0866351,0.0347098,0.175268,0.198539,0.228734,0.16976,0.227698,0.577551,0.0879357,0.0949316,0.110406,0.129177
wall_3,1309,wall,13,0.441522,0.54731,0.100203,0.000128686,2.22825,2.71628,0.989538,3.9968,2.13593,5.11554,86.4822,62.1014,0.452756,0.365231,72.1661,0.311767,0.235803,0.847436,0.0179158,0.0650709,0.0430101,0.0265673,0.287399,0.365974,0.189911,0.0847261,0.0719905,0.306563,0.15049,0.179767,0.183505,0.179676
floor_0,1310,floor,14,0.11878,0.880459,0.761299,-0.10499,0.0593409,1.38737,-0.0226435,3.73538,1.41068,8.01582,0.194834,32.9277,0.559949,0.232371,44.9671,0.192233,0.0696671,0.97738,0.00115748,0.000985487,0.0017246,0.0187521,0.259397,0.731101,0.00839059,0.00103662,7.43764e-05,0.0367141,0.160964,0.396626,0.295404,0.110291
ceiling_0,1311,ceiling,53,0.138428,0.859776,0.72045,2.085,2.3146,1.34228,2.15282,3.84628,1.32931,5.58211,0.476834,192.999,0.135408,0.907873,68.5127,0.0993871,0.0862279,0.109071,0.0177605,0.263551,0.598362,0.0112559,0,8.48432e-05,0.000499632,0.148664,0.850751,0.668744,0.331237,1.88541e-05,0,0
door_6,1312,door,23,0.325718,0.66292,0.331521,9.41753e-06,1.91708,1.27781,0.969794,2.44365,0.515283,1.9963,89.028,68.5842,0.463439,0.332299,96.6218,0.294654,0.241501,0.827829,0.00874781,0.0235513,0.0658083,0.074064,0.348424,0.327467,0.195989,0.0600073,0.0681125,0.233591,0.222864,0.197234,0.185198,0.161114
door_0,1314,door,23,0.277121,0.71766,0.43793,-0.0598891,1.85706,0.367386,0.958283,2.73978,0.466613,2.00996,88.3177,74.0858,0.507732,0.314489,100.494,0.308101,0.233975,0.805415,0.00778009,0.0116609,0.102515,0.0726296,0.411368,0.288343,0.167963,0.0837927,0.0485334,0.245571,0.143812,0.182132,0.203186,0.2253
door_1,1315,door,23,0.26537,0.726419,0.456944,2.32458e-05,1.91706,1.08066,1.12135,4.88295,0.508957,2.10677,88.6295,57.5695,0.358952,0.403532,71.7729,0.275641,0.241346,0.834684,0.0526287,0.0561336,0.0218254,0.0347283,0.22543,0.350058,0.217325,0.11115,0.0960363,0.366753,0.238112,0.177633,0.133849,0.083653
door_2,1316,door,23,0.17239,0.796076,0.607919,-0.046456,1.93257,2.15531,0.966886,5.00967,1.07825,1.73439,83.1781,57.0547,0.565089,0.361656,78.2517,0.320605,0.240522,0.856584,0.0109285,0.0533674,0.0419488,0.0371717,0.303953,0.340777,0.216355,0.0558087,0.0831066,0.204021,0.115352,0.159721,0.201263,0.319643
door_3,1317,door,23,0.246585,0.726165,0.465955,1.74046e-05,1.91697,2.90428,0.98842,4.39915,0.738489,1.79354,86.6641,60.9462,0.497257,0.352857,77.1137,0.298314,0.223866,0.854546,0.0058619,0.0620361,0.0442801,0.033276,0.282365,0.386275,0.219357,0.0444779,0.0675244,0.230575,0.166622,0.194772,0.206787,0.201244
door_4,1318,door,23,0.226611,0.765684,0.535221,0.00348991,1.8275,2.58458,0.941526,3.45317,0.273543,1.43623,87.416,38.1668,0.638537,0.296064,50.0085,0.276342,0.174293,0.960772,0.000802449,0.0021872,0.0200328,0.0162052,0.332952,0.494259,0.114125,0.0301309,0.0285331,0.117065,0.0835825,0.198013,0.233974,0.367365
door_5,1319,door,23,0.275319,0.707514,0.423612,0.527826,1.4766,0.519247,1.0454,0.639795,0.200329,0.924368,89.8511,74.0132,0.40739,0.341171,92.4954,0.29047,0.25671,0.796408,0.0442118,0.0396223,0.0464571,0.0733012,0.360232,0.356832,0.0742587,0.113452,0.0952255,0.350492,0.175461,0.19055,0.166909,0.116589
wall_0,1320,wall,13,0.0781813,0.921112,0.842577,1.43051e-06,2.2624,0.52716,1.06277,3.17682,2.97825,11.4839,89.5959,101.681,0.207608,0.524949,88.7794,0.259928,0.256172,0.607979,0.0815403,0.143485,0.13321,0.0337863,0.13444,0.214782,0.225561,0.2554,0.169817,0.717642,0.0961556,0.0633138,0.0626829,0.0602056
wall_1,1321,wall,13,0.140736,0.856885,0.714959,3.32594e-05,2.18083,1.11358,0.973445,2.10053,2.16937,8.43541,88.7534,87.5716,0.235918,0.545789,88.4457,0.283399,0.268731,0.710098,0.0498462,0.0947299,0.103504,0.0418219,0.14444,0.169872,0.213926,0.256441,0.215321,0.644861,0.124396,0.0791097,0.076866,0.0747664
wall_2,1322,wall,13,0.459164,0.520756,0.0515521,-0.0387959,2.28369,2.00221,1.06278,5.00197,3.40469,6.35959,81.0917,85.3587,0.321336,0.527034,88.2245,0.335263,0.285294,0.683953,0.0465867,0.159561,0.0755138,0.0343851,0.170036,0.20021,0.22976,0.172041,0.227954,0.556532,0.0888481,0.0978386,0.105978,0.150803
wall_3,1323,wall,13,0.350823,0.636647,0.279559,1.74046e-05,2.27662,2.73659,1.00431,3.99886,1.65707,5.04265,88.0799,64.2219,0.48132,0.386297,79.2065,0.321283,0.244644,0.823435,0.0153834,0.0782876,0.0516802,0.0312139,0.251053,0.386642,0.190373,0.0713632,0.100569,0.28927,0.129927,0.177939,0.17943,0.223434
floor_0,1324,floor,14,0.133792,0.865431,0.73125,-0.104704,0.0593432,1.44399,-0.0241379,3.85087,1.70393,9.70801,0.178041,34.2421,0.577597,0.24289,48.2607,0.20653,0.0713819,0.973753,0.00126926,0.000756266,0.00202023,0.0222014,0.198623,0.787971,0.0122219,0.00118464,0,0.0406956,0.159175,0.350558,0.289401,0.16017
ceiling_0,1325,ceiling,53,0.139763,0.859286,0.719047,2.085,2.28369,1.35113,2.14858,3.90101,1.28702,6.13283,0.654318,184.072,0.112795,0.91847,75.3423,0.0923035,0.0800692,0.136968,0.0244001,0.317951,0.506786,0.0138951,0,4.61249e-05,0.000345937,0.11522,0.884388,0.758351,0.241625,2.30625e-05,0,0
wall_4,1326,wall,13,0.329744,0.668438,0.337784,0.209328,1.6795,2.09091,0.917504,3.22455,0.158292,1.35614,89.7923,94.5075,0.104282,0.747606,117.309,0.176994,0.18883,0.744853,0.000224447,0.00150878,0.135429,0.117984,0.0174944,0.0696285,0.104917,0.279936,0.528025,0.89663,0.0147138,0.0379441,0.0408494,0.00986321
door_6,1327,door,23,0.35455,0.631912,0.270592,5.37634e-05,1.91706,1.24964,0.956164,2.43285,0.414128,2.08556,89.0115,56.5131,0.505533,0.315988,83.9694,0.301351,0.241553,0.876403,0.0102537,0.0189316,0.0386137,0.0557979,0.386405,0.332676,0.158571,0.0510918,0.0712563,0.201023,0.185061,0.203472,0.207964,0.202481
refrigerator_0,1329,refrigerator,25,0.231818,0.763628,0.529533,0.141279,1.68629,-0.274054,1.03412,0.792636,0.127493,0.981104,89.8427,229.365,0.123861,0.567847,151.063,0.0595826,0.132457,0.322057,0.000687114,0.00179247,0.029048,0.646415,0.00338578,0.108026,0.482344,0.378142,0.028102,0.961223,0.0351424,0.00155348,0.0015236,0.000557658
oven_0,1330,oven,98,0.428988,0.553004,0.115012,0.84969,1.31529,-0.17595,1.09265,1.42021,0.0495846,0.298564,89.1269,194.751,0.0897996,0.682146,151.092,0.111243,0.162397,0.428927,0.000391663,0.00075535,0.0545251,0.515401,0.0323122,0.0296545,0.140048,0.578319,0.219667,0.925276,0.0570429,0.00685411,0.00341306,0.00741362
cabinet_2,1331,cabinet,36,0.208474,0.760526,0.536552,0.338125,0.848437,-0.178845,0.684343,1.44498,0.0783418,0.348964,89.9975,178.3,0.0661033,0.621625,142.928,0.0748996,0.101993,0.4372,0.0298186,0.0303961,0.108959,0.393627,0.000262488,0.0205266,0.38108,0.576476,0.0216552,0.968213,0.0201328,0.0075859,0.00354359,0.000524976
wall_2,1332,wall,13,0.0299763,0.900637,0.835967,0.853763,1.74092,-0.423603,1.16917,2.62368,1.53002,2.10824,63.0082,103.149,0.146104,0.557373,143.687,0.103855,0.161367,0.730398,0.00109077,0.000777231,0.0108327,0.256901,0.00902647,0.182486,0.397717,0.352668,0.0581024,0.813129,0.154245,0.0262227,0.0047782,0.00162512
counter_1,1333,counter,38,0.0606252,0.93855,0.877512,0.794485,0.895195,-0.0260246,0.851023,2.57674,0.144198,1.34418,1.96692,40.6081,0.484005,0.407284,64.3237,0.199711,0.14998,0.951111,0.000357192,0.000366351,0.0086184,0.0395476,0.0429638,0.493053,0.368146,0.0703302,0.0255072,0.105509,0.198177,0.420735,0.231836,0.0437423
paper_roll_0,1334,paper_roll,7,0.109532,0.815823,0.668969,0.850766,1.14009,-0.380819,0.966735,2.16411,0.00532061,0.0461655,88.3173,37.8766,0.264372,0.528319,71.103,0.225635,0.13846,0.950373,0,0,0.00131752,0.0483092,0.00204948,0.197775,0.488947,0.3083,0.00292783,0.634753,0.142292,0.0903235,0.0928122,0.0398185
stove_0,1335,stove,31,0.109074,0.885066,0.773061,0.835953,0.883864,-0.00510205,0.855183,2.51094,0.0128997,0.253284,1.76159,77.5918,0.369079,0.358433,107.435,0.243396,0.210941,0.813878,0.00502062,0.00627578,0.0631164,0.111709,0.244038,0.34965,0.272727,0.108481,0.0251031,0.315582,0.296934,0.195087,0.132509,0.0598888
pot_0,1336,pot,32,0.240487,0.452182,0.0580293,0.857501,1.01061,-0.0036014,0.922269,2.5967,0.00793782,0.0443928,53.0443,73.2449,0.282731,0.399202,109.253,0.179829,0.236999,0.832502,0.00433934,0.00303754,0.032762,0.12736,0.169451,0.451508,0.21957,0.0642222,0.0952484,0.338251,0.463441,0.145802,0.0355826,0.0169234
microwave_0,1337,microwave,26,0.118004,0.747894,0.562839,0.849376,1.0981,-0.0832683,0.970598,3.14563,0.0447422,0.165631,86.9984,178.892,0.220944,0.490135,162.388,0.220244,0.252613,0.490483,0.000566091,0.000247665,0.0159567,0.492747,0.216176,0.113784,0.285841,0.28998,0.0942188,0.706694,0.162504,0.0510543,0.0285876,0.0511605
wall_1,1338,wall,13,0.0343838,0.962383,0.926383,0.830008,1.25,0.915189,1.05684,3.58576,0.196726,0.953381,89.6381,164.742,0.20609,0.44558,156.267,0.165229,0.184101,0.542313,0.00161848,0.00062287,0.0157679,0.439677,0.140214,0.213522,0.4511,0.184678,0.0104858,0.679178,0.202943,0.0778636,0.027985,0.0120307
wall_4,1339,wall,13,0.184227,0.810071,0.622994,0.134084,1.98493,1.76673,1.04049,2.83749,0.299444,1.9262,88.4634,102.196,0.252517,0.294704,130.982,0.210634,0.194761,0.737429,0.00965707,0.00757795,0.0322143,0.213122,0.346113,0.4055,0.183725,0.0330652,0.0315962,0.521779,0.310969,0.0837989,0.0447693,0.0386845
counter_0,1340,counter,38,0.17046,0.827414,0.655891,0.798206,0.866863,0.928306,0.838949,3.17539,0.157784,1.75919,1.22285,55.3414,0.510238,0.375263,88.581,0.23824,0.160875,0.906746,0.00187531,0.000234414,0.00869463,0.0824498,0.121352,0.49651,0.292581,0.0757477,0.0138091,0.154426,0.156653,0.291537,0.296193,0.101192
scourer_0,1341,scourer,171,0.0953568,0.759659,0.591809,0.855297,0.906422,0.822262,0.875379,3.15581,0.0015958,0.0254661,13.6297,45.384,0.804695,0.444842,12.0411,0.134915,0.115654,0.999069,0,0,0.000465333,0.000465333,0.0162866,0.36389,0.527687,0.0921359,0,0.001396,0.00604933,0.0721266,0.353188,0.567241
bowl_0,1342,bowl,34,0.295808,0.566651,0.202072,0.861276,0.936616,0.500238,0.896188,3.21805,0.00415624,0.0459744,10.1918,27.6306,0.805287,0.472244,44.6059,0.170107,0.13968,0.982659,0,0,0,0.017341,0.000889284,0.383504,0.408181,0.196754,0.0106714,0,0.0206759,0.115385,0.288128,0.575811
milk_bottle_0,1343,milk_bottle,172,0.217915,0.691815,0.428765,0.847267,1.03572,0.314099,0.9385,3.39821,0.00314702,0.0303089,89.5832,54.9576,0.436605,0.471844,75.617,0.250366,0.143318,0.94077,0.000752918,0,0,0.0584766,0.0102899,0.339189,0.453005,0.191743,0.00577237,0.253984,0.239679,0.200653,0.21935,0.0863345
cereal_box_0,1344,cereal_box,133,0.407057,0.511763,0.0641168,0.863505,1.11352,0.643106,0.984898,3.37632,0.0107015,0.0718342,88.9153,209.192,0.487574,0.356732,124.007,0.278302,0.145154,0.278499,0,0,0.464466,0.257035,0.148088,0.479798,0.314334,0.0560366,0.00174363,0.158911,0.326479,0.172138,0.140813,0.201659
sink_0,1345,sink,3,0.0225198,0.927049,0.879314,0.681015,0.861959,1.37175,0.777733,3.30929,0.0825842,0.319261,10.2338,97.8801,0.276055,0.20169,128.79,0.186346,0.111748,0.760667,0.00430416,0.00122217,0.0329454,0.200861,0.543493,0.413996,0.0356555,0.0052075,0.00164727,0.395717,0.426006,0.11058,0.0409161,0.0267814
faucet_0,1346,faucet,0,0.129375,0.620176,0.365576,0.818111,0.915755,1.34804,0.854652,3.29957,0.0036298,0.0360669,6.81932,165.877,0.252849,0.252601,147.751,0.144243,0.165181,0.504566,0.0114155,0.00228311,0.0936073,0.388128,0.493151,0.388128,0.06621,0.0319635,0.0205479,0.415525,0.431507,0.134703,0.0136986,0.00456621
upper_cabinet_1,1347,upper_cabinet,27,0.0538638,0.891079,0.809687,1.2919,1.99585,-0.0753397,1.49593,2.87523,1.09604,1.62888,78.8101,158.337,0.137493,0.63115,150.714,0.181022,0.1684,0.541654,0.0111017,0.00647284,0.0445207,0.396251,0.00434811,0.128728,0.225472,0.495077,0.146375,0.793006,0.0854521,0.0839078,0.0315105,0.00612377
upper_cabinet_0,1348,upper_cabinet,27,0.0953666,0.839454,0.711498,1.24004,1.99939,0.999014,1.52753,3.27645,0.81895,1.31208,80.0937,152.124,0.148653,0.470405,143.483,0.170209,0.184828,0.545207,0.0342081,0.0070836,0.0600377,0.353464,0.0631955,0.349917,0.311012,0.241023,0.0348528,0.798556,0.0975243,0.0682132,0.0278351,0.00787097
cabinet_0,1349,cabinet,36,0.0696243,0.922727,0.849279,0.0540209,0.814611,0.0708691,0.650965,2.55385,0.495169,1.43698,88.8787,181.535,0.0779169,0.701896,138.595,0.108364,0.13978,0.413584,0.0159823,0.0382552,0.173172,0.359007,0.00157611,0.031854,0.178398,0.533036,0.255136,0.95495,0.0191553,0.00848196,0.0130098,0.00440343
cabinet_1,1350,cabinet,36,0.0896594,0.81416,0.67641,0.0502988,0.813009,1.08091,0.591887,3.01722,0.927094,1.37385,81.4894,135.781,0.194118,0.51177,141.209,0.222926,0.239081,0.611971,0.0188387,0.0113996,0.0556748,0.302116,0.128772,0.242582,0.161564,0.379546,0.0875361,0.756632,0.0993711,0.0542293,0.0495587,0.0402091
trash_bin_0,1351,trash_bin,89,0.0500298,0.394346,0.0665045,-0.00077951,0.295297,1.43898,0.21885,2.63082,0.0639934,0.172175,22.2003,33.9826,0.878363,0.189,65.0062,0.174202,0.116151,0.947035,0.00503543,0.00279746,0.00727341,0.037859,0.537673,0.435285,0.0246177,0.00167848,0.00074599,0.0128683,0.0139873,0.0587467,0.113391,0.801007
wall_3,1352,wall,13,0.311211,0.684973,0.371854,0.00850379,1.99968,1.36991,1.05261,1.05355,0.835118,3.9148,87.5865,169.768,0.120989,0.593488,161.807,0.0908074,0.255693,0.522549,0.000397619,0.000175832,0.00816817,0.468709,0.0951109,0.222511,0.0414223,0.407388,0.233568,0.837789,0.151101,0.00854182,0.00176231,0.000805229
wall_5,1353,wall,13,0.03029,0.963126,0.929544,0.0900521,1.94213,1.86471,1.08258,2.54051,0.152083,0.681826,88.3562,144.504,0.0603916,0.690046,104.995,0.108703,0.26178,0.408984,0.0922958,0.173975,0.23945,0.0852953,0.0935312,0.049863,0.103092,0.313842,0.439672,0.923943,0.0532648,0.0142338,0.00553238,0.0030258
framedoor,1354,166,0.368215,0.625395,0.253985,0.106601,1.99997,0.0505501,1.12333,0.384921,0.427352,1.72285,88.2144,105.066,0.492577,0.291887,141.328,0.254528,0.205459,0.708112,0.000522998,0.000261499,0.0506758,0.240428,0.424193,0.346899,0.126345,0.0751191,0.0274436,0.198437,0.170952,0.244681,0.271587,0.114344
upper_cabinet_2,1355,upper_cabinet,27,0.19124,0.638579,0.362248,1.32001,1.86046,-0.358091,1.59679,1.32793,0.344248,0.689109,44.6598,101.577,0.0864069,0.498953,125.451,0.0698467,0.147762,0.759904,0.00358541,0.00129685,0.0345827,0.200631,0.0119514,0.289986,0.474216,0.199588,0.0242588,0.961578,0.0304379,0.00462798,0.00236485,0.00099171
tray_0,1356,tray,44,0.392388,0.60502,0.211336,0.808114,1.10016,1.76215,0.926748,3.14613,0.00417369,0.132583,76.1886,47.3066,0.746288,0.207045,14.5096,0.171185,0.133527,0.992171,0.00654048,0,0,0.00128828,0.513923,0.402933,0.0831434,0,0,0.000594589,0.0219998,0.200079,0.373798,0.403528
floor_0,1357,floor,14,0.262147,0.735544,0.472243,-0.049745,0.0699962,1.18237,-0.00194881,2.44358,0.650897,4.52475,1.03003,41.3028,0.538912,0.303858,49.2851,0.251999,0.195815,0.949601,0.00316858,0.0131919,0.0208938,0.0131449,0.324465,0.420495,0.214679,0.00683911,0.033521,0.0746498,0.285203,0.225534,0.216452,0.198162
